sector_code,municipality_name,municipality_code,sector_situation,MR_name,sector_type,avg_income,total_households,piped_water,well_spring_water,stored_rainwater,other_water_source,private_bathroom,bathroom_sewerage,bathroom_septic_tank,bathroom_cesspit,bathroom_ditch,bathroom_waterbodies,bathroom_other
150080005000468,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1547,217,196,21,0,0,216,4,212,0,0,0,0
150080005000469,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1343,185,144,38,0,3,185,13,143,28,0,1,0
150080005000470,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1249,194,112,75,0,7,192,8,4,176,1,3,0
150080005000471,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1513,218,144,74,0,0,218,0,218,0,0,0,0
150080005000472,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1238,252,186,65,0,1,252,19,226,6,1,0,0
150080005000473,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,926,214,111,103,0,0,214,16,73,125,0,0,0
150080005000474,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,750,262,43,209,0,10,259,26,37,195,1,0,0
150080005000475,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,725,230,134,90,0,6,230,26,197,6,0,0,1
150080005000476,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1339,157,18,131,0,8,156,24,126,4,0,1,1
150080005000477,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1144,245,165,76,0,4,243,16,218,6,0,3,0
150080005000478,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,806,185,80,88,0,17,184,17,158,4,4,1,0
150080005000479,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,546,158,101,52,0,5,157,2,142,10,0,3,0
150080005000480,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,900,271,57,198,0,16,270,35,185,3,17,30,0
150080005000481,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1286,232,212,16,0,4,232,33,188,11,0,0,0
150080005000482,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,1444,114,38,72,0,4,114,39,66,4,0,5,0
150080005000483,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,690,168,6,162,0,0,167,0,163,4,0,0,0
150080005000484,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,1,2967,153,35,2,0,116,153,40,75,32,5,0,1
150080005000485,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,561,183,0,132,0,51,178,4,1,156,15,0,2
150080005000486,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,497,207,1,144,0,62,167,1,1,161,1,1,2
150080005000487,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,537,223,24,58,0,141,196,3,138,29,15,7,4
150080005000488,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,527,194,13,126,0,55,189,3,102,53,22,0,9
150080005000489,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,771,282,11,247,0,24,275,0,263,10,2,0,0
150080005000490,ANANINDEUA,1500800,urban,Metropolitan Region of Belém,0,737,365,15,286,0,64,347,2,1,320,7,16,1
150140205000001,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5821,285,249,36,0,0,285,242,43,0,0,0,0
150140205000002,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4396,359,227,130,0,2,359,278,81,0,0,0,0
150140205000003,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3883,300,275,21,0,4,300,235,9,53,3,0,0
150140205000004,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3012,144,139,5,0,0,144,97,18,19,9,0,1
150140205000005,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3894,352,331,20,0,1,352,250,96,6,0,0,0
150140205000006,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4844,297,235,62,0,0,297,85,173,39,0,0,0
150140205000007,BELÉM,1501402,urban,Metropolitan Region of Belém,1,6066,309,250,59,0,0,309,177,123,7,2,0,0
150140205000008,BELÉM,1501402,urban,Metropolitan Region of Belém,1,7127,301,209,92,0,0,301,195,100,6,0,0,0
150140205000009,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3824,271,268,3,0,0,271,203,65,3,0,0,0
150140205000010,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5191,226,143,83,0,0,226,130,95,1,0,0,0
150140205000011,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5124,386,379,7,0,0,386,353,32,1,0,0,0
150140205000012,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4511,169,159,10,0,0,169,86,80,3,0,0,0
150140205000013,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2911,122,122,0,0,0,122,80,38,4,0,0,0
150140205000014,BELÉM,1501402,urban,Metropolitan Region of Belém,1,6820,275,186,89,0,0,275,199,73,3,0,0,0
150140205000015,BELÉM,1501402,urban,Metropolitan Region of Belém,1,7640,244,199,45,0,0,244,192,49,3,0,0,0
150140205000016,BELÉM,1501402,urban,Metropolitan Region of Belém,1,6438,400,266,130,0,4,400,193,205,2,0,0,0
150140205000017,BELÉM,1501402,urban,Metropolitan Region of Belém,1,6231,280,222,58,0,0,280,153,117,8,0,0,2
150140205000018,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4562,200,149,51,0,0,200,149,47,3,0,0,1
150140205000019,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2492,301,296,5,0,0,301,296,1,4,0,0,0
150140205000020,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2206,368,358,10,0,0,368,70,298,0,0,0,0
150140205000021,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4509,163,163,0,0,0,163,158,5,0,0,0,0
150140205000023,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3735,197,197,0,0,0,197,34,163,0,0,0,0
150140205000024,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4484,407,404,3,0,0,407,361,46,0,0,0,0
150140205000025,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4227,135,101,34,0,0,135,88,47,0,0,0,0
150140205000026,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2371,316,316,0,0,0,316,244,9,41,0,22,0
150140205000027,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2180,313,279,29,0,5,313,145,62,28,21,57,0
150140205000028,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2645,83,61,21,0,1,83,73,9,1,0,0,0
150140205000029,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2609,235,234,1,0,0,235,234,1,0,0,0,0
150140205000030,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3938,233,233,0,0,0,232,199,26,6,1,0,0
150140205000031,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2333,283,282,1,0,0,283,272,11,0,0,0,0
150140205000032,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3445,362,362,0,0,0,362,316,45,1,0,0,0
150140205000033,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2445,302,300,2,0,0,302,263,28,11,0,0,0
150140205000034,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3008,255,255,0,0,0,254,178,75,1,0,0,0
150140205000036,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1881,319,319,0,0,0,319,319,0,0,0,0,0
150140205000037,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3113,26,15,11,0,0,26,25,0,1,0,0,0
150140205000038,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5795,341,261,80,0,0,341,336,5,0,0,0,0
150140205000039,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3148,126,126,0,0,0,126,126,0,0,0,0,0
150140205000040,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1813,79,63,16,0,0,79,79,0,0,0,0,0
150140205000041,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4106,157,141,16,0,0,157,147,9,0,0,0,1
150140205000042,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2261,177,172,4,0,1,177,173,2,0,0,0,2
150140205000043,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2228,293,131,162,0,0,293,292,1,0,0,0,0
150140205000044,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2356,169,166,2,0,1,169,169,0,0,0,0,0
150140205000045,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5074,147,144,3,0,0,147,141,5,0,0,0,1
150140205000046,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2517,235,203,32,0,0,235,217,16,1,1,0,0
150140205000047,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3470,317,166,151,0,0,317,308,9,0,0,0,0
150140205000048,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2495,162,152,8,0,2,162,162,0,0,0,0,0
150140205000049,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5524,300,167,133,0,0,300,296,4,0,0,0,0
150140205000050,BELÉM,1501402,urban,Metropolitan Region of Belém,1,6413,248,237,9,0,2,248,243,5,0,0,0,0
150140205000051,BELÉM,1501402,urban,Metropolitan Region of Belém,1,10747,288,96,192,0,0,288,172,116,0,0,0,0
150140205000052,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5654,377,333,44,0,0,377,364,12,1,0,0,0
150140205000053,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3255,245,229,16,0,0,245,224,21,0,0,0,0
150140205000054,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5667,402,143,259,0,0,402,172,230,0,0,0,0
150140205000055,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5114,205,154,51,0,0,205,164,41,0,0,0,0
150140205000056,BELÉM,1501402,urban,Metropolitan Region of Belém,1,7469,389,253,136,0,0,389,253,136,0,0,0,0
150140205000057,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4071,248,248,0,0,0,248,219,29,0,0,0,0
150140205000058,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3472,490,282,208,0,0,490,448,30,12,0,0,0
150140205000059,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2448,43,42,1,0,0,43,37,4,2,0,0,0
150140205000060,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5201,565,460,89,0,16,565,491,49,25,0,0,0
150140205000061,BELÉM,1501402,urban,Metropolitan Region of Belém,1,6567,378,145,233,0,0,378,276,98,4,0,0,0
150140205000062,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5315,329,212,110,0,7,329,297,27,4,0,1,0
150140205000063,BELÉM,1501402,urban,Metropolitan Region of Belém,1,7159,363,197,157,0,9,362,358,4,0,0,0,0
150140205000064,BELÉM,1501402,urban,Metropolitan Region of Belém,1,6064,315,220,84,0,11,315,287,27,0,1,0,0
150140205000065,BELÉM,1501402,urban,Metropolitan Region of Belém,1,6582,235,119,116,0,0,235,220,14,0,1,0,0
150140205000066,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5643,224,92,123,0,9,224,209,14,0,0,0,1
150140205000067,BELÉM,1501402,urban,Metropolitan Region of Belém,1,7834,341,177,163,0,1,341,270,66,3,0,0,2
150140205000068,BELÉM,1501402,urban,Metropolitan Region of Belém,1,7166,196,180,16,0,0,196,191,4,1,0,0,0
150140205000069,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5065,221,124,25,0,72,221,218,3,0,0,0,0
150140205000070,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4778,247,94,151,0,2,247,240,7,0,0,0,0
150140205000071,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4458,203,165,38,0,0,203,203,0,0,0,0,0
150140205000072,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5218,325,323,2,0,0,325,324,1,0,0,0,0
150140205000073,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4801,338,67,270,0,1,338,323,15,0,0,0,0
150140205000074,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5511,346,222,123,0,1,346,317,29,0,0,0,0
150140205000075,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2967,432,404,28,0,0,430,236,192,1,1,0,0
150140205000076,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2877,256,244,12,0,0,256,190,62,4,0,0,0
150140205000077,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3134,298,292,6,0,0,297,179,107,0,1,10,0
150140205000078,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5033,220,166,54,0,0,220,87,97,32,4,0,0
150140205000079,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2302,317,252,64,1,0,317,312,5,0,0,0,0
150140205000080,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4337,310,306,4,0,0,310,200,104,6,0,0,0
150140205000081,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4387,519,334,184,0,1,519,105,223,191,0,0,0
150140205000082,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3714,345,335,10,0,0,345,188,155,2,0,0,0
150140205000083,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4022,210,128,82,0,0,210,127,83,0,0,0,0
150140205000084,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3634,370,264,66,0,40,370,296,72,2,0,0,0
150140205000085,BELÉM,1501402,urban,Metropolitan Region of Belém,1,6977,275,150,125,0,0,275,114,151,10,0,0,0
150140205000086,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2844,326,319,7,0,0,326,253,65,8,0,0,0
150140205000087,BELÉM,1501402,urban,Metropolitan Region of Belém,1,903,28,28,0,0,0,28,2,22,0,4,0,0
150140205000088,BELÉM,1501402,urban,Metropolitan Region of Belém,1,6986,287,162,124,0,1,287,230,57,0,0,0,0
150140205000089,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5262,279,200,78,0,1,279,195,81,2,0,0,1
150140205000090,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4358,126,116,10,0,0,126,77,49,0,0,0,0
150140205000091,BELÉM,1501402,urban,Metropolitan Region of Belém,1,6234,199,99,100,0,0,199,120,79,0,0,0,0
150140205000092,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4391,332,205,127,0,0,332,119,211,2,0,0,0
150140205000093,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5516,360,156,203,0,1,360,248,110,1,1,0,0
150140205000094,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3696,295,152,139,0,4,295,161,101,21,3,1,8
150140205000095,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4785,156,64,91,0,1,156,30,126,0,0,0,0
150140205000096,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3776,371,272,99,0,0,371,212,138,2,17,0,2
150140205000097,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2320,261,260,1,0,0,261,185,65,11,0,0,0
150140205000098,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3661,278,180,98,0,0,278,145,107,26,0,0,0
150140205000099,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2140,139,104,35,0,0,138,80,55,3,0,0,0
150140205000100,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5587,320,166,5,0,149,319,254,65,0,0,0,0
150140205000101,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5806,368,222,141,0,5,368,322,42,3,1,0,0
150140205000102,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5372,271,146,124,1,0,270,147,123,0,0,0,0
150140205000103,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3925,211,206,5,0,0,211,168,43,0,0,0,0
150140205000104,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4201,271,218,53,0,0,271,244,26,1,0,0,0
150140205000105,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4774,301,276,24,0,1,301,107,186,2,5,0,1
150140205000106,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2947,326,244,72,0,10,326,101,221,4,0,0,0
150140205000107,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5085,311,160,151,0,0,310,287,14,6,3,0,0
150140205000108,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5428,225,208,15,0,2,225,188,32,5,0,0,0
150140205000109,BELÉM,1501402,urban,Metropolitan Region of Belém,1,6122,198,173,25,0,0,198,188,10,0,0,0,0
150140205000110,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4384,272,212,60,0,0,272,206,63,1,2,0,0
150140205000111,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2645,354,313,41,0,0,354,169,163,14,4,0,4
150140205000112,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2148,249,210,34,0,5,248,120,108,15,2,1,2
150140205000113,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2476,214,181,29,0,4,213,80,128,5,0,0,0
150140205000114,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4269,243,102,128,0,13,242,13,209,16,0,0,4
150140205000115,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5368,388,285,88,0,15,386,303,40,42,0,0,1
150140205000116,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4846,350,299,51,0,0,350,183,165,0,2,0,0
150140205000117,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3082,225,183,38,0,4,225,162,50,12,1,0,0
150140205000118,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3126,408,363,45,0,0,406,280,13,7,8,97,1
150140205000119,BELÉM,1501402,urban,Metropolitan Region of Belém,1,6679,314,228,85,0,1,314,270,36,0,7,0,1
150140205000120,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3891,82,78,4,0,0,82,63,19,0,0,0,0
150140205000121,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2875,131,128,3,0,0,131,54,75,1,1,0,0
150140205000122,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2936,256,182,74,0,0,255,236,11,0,0,8,0
150140205000123,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1655,264,245,19,0,0,264,229,31,4,0,0,0
150140205000124,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3086,418,417,1,0,0,418,397,14,7,0,0,0
150140205000125,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1874,369,336,31,0,2,369,151,170,48,0,0,0
150140205000126,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4195,293,250,43,0,0,293,231,23,38,0,0,1
150140205000127,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4920,427,376,49,0,2,427,286,123,18,0,0,0
150140205000128,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3740,421,324,93,0,4,421,352,66,3,0,0,0
150140205000129,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3415,302,121,181,0,0,300,112,180,5,0,3,0
150140205000130,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2854,266,229,37,0,0,266,254,10,2,0,0,0
150140205000131,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2009,117,104,13,0,0,117,78,22,16,0,0,1
150140205000132,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3312,320,145,171,0,4,320,84,235,1,0,0,0
150140205000133,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4037,242,168,70,0,4,242,131,109,0,2,0,0
150140205000134,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2706,181,132,45,0,4,181,94,86,0,1,0,0
150140205000135,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5201,423,418,3,0,2,422,385,25,11,1,0,0
150140205000136,BELÉM,1501402,urban,Metropolitan Region of Belém,1,5538,164,116,5,0,43,164,96,57,11,0,0,0
150140205000137,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3598,48,33,15,0,0,48,26,21,0,0,0,1
150140205000138,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3428,360,221,139,0,0,360,227,115,18,0,0,0
150140205000139,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4764,502,307,139,0,56,502,119,172,210,1,0,0
150140205000140,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3488,157,94,63,0,0,157,148,0,9,0,0,0
150140205000141,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3642,383,379,4,0,0,383,354,4,25,0,0,0
150140205000142,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2980,352,305,46,0,1,352,259,45,46,1,0,1
150140205000143,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4874,345,310,19,0,16,345,117,165,62,0,0,1
150140205000144,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3804,143,94,47,0,2,143,65,73,4,0,0,1
150140205000145,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1227,307,289,13,0,5,306,227,5,61,10,0,3
150140205000146,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1339,282,255,13,0,14,281,161,42,72,6,0,0
150140205000147,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3412,370,342,24,0,4,369,251,59,59,0,0,0
150140205000148,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4171,334,207,124,0,3,332,85,231,16,0,0,0
150140205000149,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3121,156,108,13,0,35,156,25,9,96,0,26,0
150140205000150,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3746,256,242,14,0,0,256,133,112,11,0,0,0
150140205000151,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3298,336,172,164,0,0,336,222,28,83,1,1,1
150140205000152,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3245,148,142,5,0,1,148,69,57,21,0,1,0
150140205000153,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2105,322,278,43,0,1,321,190,65,57,9,0,0
150140205000154,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3040,321,292,25,0,4,321,218,99,4,0,0,0
150140205000155,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4299,40,40,0,0,0,40,25,15,0,0,0,0
150140205000156,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3224,307,301,5,0,1,307,170,11,124,2,0,0
150140205000157,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3752,231,169,62,0,0,231,128,63,40,0,0,0
150140205000158,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4060,231,139,91,0,1,231,102,119,5,5,0,0
150140205000159,BELÉM,1501402,urban,Metropolitan Region of Belém,1,7113,38,38,0,0,0,38,22,16,0,0,0,0
150140205000161,BELÉM,1501402,urban,Metropolitan Region of Belém,1,4779,228,182,46,0,0,228,132,96,0,0,0,0
150140245000001,BELÉM,1501402,urban,Metropolitan Region of Belém,0,976,178,72,104,0,2,177,56,121,0,0,0,0
150140245000002,BELÉM,1501402,urban,Metropolitan Region of Belém,0,957,176,118,58,0,0,175,21,146,7,1,0,0
150140245000003,BELÉM,1501402,urban,Metropolitan Region of Belém,0,909,354,261,93,0,0,353,88,188,75,0,0,2
150140245000004,BELÉM,1501402,urban,Metropolitan Region of Belém,0,705,280,242,37,0,1,278,81,21,174,0,0,2
150140245000005,BELÉM,1501402,urban,Metropolitan Region of Belém,0,693,222,202,20,0,0,222,50,168,3,1,0,0
150140245000006,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1119,223,209,14,0,0,223,69,133,20,0,0,1
150140245000007,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1167,183,159,24,0,0,183,33,146,3,1,0,0
150140245000008,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1804,328,315,13,0,0,327,22,254,51,0,0,0
150140245000009,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1334,321,298,22,0,1,320,5,263,52,0,0,0
150140245000010,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1430,342,47,295,0,0,342,341,1,0,0,0,0
150140245000011,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1659,199,104,95,0,0,199,116,83,0,0,0,0
150140245000012,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1789,236,123,113,0,0,236,233,3,0,0,0,0
150140245000013,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1978,274,247,27,0,0,274,274,0,0,0,0,0
150140245000014,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1965,235,164,7,0,64,234,205,27,2,0,0,0
150140245000015,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1772,305,6,299,0,0,305,13,288,3,1,0,0
150140245000016,BELÉM,1501402,urban,Metropolitan Region of Belém,0,319,308,189,107,0,12,284,0,5,165,99,3,12
150140245000017,BELÉM,1501402,urban,Metropolitan Region of Belém,0,445,305,200,96,0,9,305,175,130,0,0,0,0
150140245000018,BELÉM,1501402,urban,Metropolitan Region of Belém,0,714,376,228,147,0,1,376,6,1,366,2,0,1
150140245000019,BELÉM,1501402,urban,Metropolitan Region of Belém,0,613,308,195,113,0,0,308,2,304,1,1,0,0
150140245000020,BELÉM,1501402,urban,Metropolitan Region of Belém,0,360,459,135,317,0,7,454,1,450,2,0,0,1
150140245000021,BELÉM,1501402,urban,Metropolitan Region of Belém,0,772,304,193,110,0,1,304,41,254,2,7,0,0
150140245000022,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2101,320,147,173,0,0,320,49,39,230,2,0,0
