"";"sector_code";"municipality_name";"municipality_code";"sector_situation";"MR_name";"sector_type";"V005_bas";"V002_h01";"V012_h01";"V013_h01";"V014_h01";"V015_h01";"V016_h01";"V017_h01";"V018_h01";"V019_h01";"V020_h01";"V021_h01";"V022_h01";"V002_h02"
"705";"150140245000060";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";764,24;239;3;234;0;2;235;22;197;10;6;0;0;829
"706";"150140245000061";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";498,93;301;7;196;2;96;280;0;228;24;26;1;1;1206
"707";"150140245000062";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";620,1;268;137;112;0;19;263;1;0;222;37;0;3;1080
"708";"150140245000063";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";568,22;219;19;62;0;138;205;0;0;186;0;0;19;1018
"709";"150140245000064";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";390,67;323;3;43;2;275;317;6;85;124;77;25;0;1396
"710";"150140245000065";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";616,04;336;200;136;0;0;334;1;317;0;1;8;7;1386
"711";"150140245000066";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";539,18;356;141;210;0;5;347;0;5;338;0;0;4;1341
"712";"150140245000067";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";2287,86;253;158;35;0;60;250;90;135;15;8;0;2;933
"713";"150140245000068";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";820,33;353;286;62;0;5;346;3;7;329;6;0;1;1321
"714";"150140245000069";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";601,54;375;291;80;0;4;372;81;266;21;2;0;2;1433
"715";"150140245000070";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";791,09;201;112;85;0;4;201;88;66;46;0;0;1;689
"716";"150140245000071";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";743,88;257;74;173;0;10;249;129;24;89;6;0;1;1022
"717";"150140245000072";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";596,45;339;60;266;0;13;329;5;248;9;63;0;4;1266
"718";"150140245000073";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";482,73;233;60;160;0;13;233;144;29;55;3;0;2;899
"719";"150140245000074";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";6209,06;307;226;52;1;28;306;62;156;84;4;0;0;1247
"720";"150140245000075";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";506,04;232;77;151;0;4;231;5;13;208;4;0;1;842
"721";"150140245000076";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";911,74;234;50;183;0;1;233;45;171;9;6;0;2;883
"722";"150140245000077";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";3003,79;290;122;164;0;4;289;103;0;151;35;0;0;1086
"723";"150140245000078";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";2426,46;410;379;30;0;1;409;372;36;0;1;0;0;1307
"724";"150140245000079";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";2386,75;287;237;38;0;12;287;132;148;7;0;0;0;1108
"725";"150140245000080";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";2102,6;384;342;39;0;3;384;191;151;1;41;0;0;1367
"726";"150140245000081";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";2244,28;377;369;8;0;0;377;358;18;0;0;1;0;1197
"727";"150140245000082";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";593,31;357;326;30;0;1;357;62;287;0;5;2;1;1156
"728";"150140245000083";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";812,95;184;96;64;0;24;182;2;91;2;82;3;2;703
"729";"150140245000084";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";567,66;203;177;22;0;4;201;122;39;1;8;29;2;805
"730";"150140245000085";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";809,79;448;364;84;0;0;446;187;28;228;2;0;1;1709
"731";"150140245000086";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1225,35;196;188;7;0;1;194;178;14;0;2;0;0;733
"732";"150140245000087";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";548,67;323;36;285;0;2;321;38;282;1;0;0;0;1077
"733";"150140245000088";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";846,65;241;25;215;0;1;236;159;16;54;7;0;0;825
"734";"150140245000089";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";923,05;175;6;160;0;9;175;169;2;2;1;0;1;572
"735";"150140245000090";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";801,56;209;31;4;0;174;206;185;5;3;13;0;0;596
"736";"150140245000091";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";7841,3;122;42;26;0;54;119;45;64;2;8;0;0;485
"737";"150140245000092";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";720,28;112;99;13;0;0;112;14;80;18;0;0;0;391
"738";"150140245000093";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";362,11;207;183;19;0;5;207;2;36;169;0;0;0;798
"739";"150140245000094";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";666,82;226;173;49;0;4;226;72;5;142;7;0;0;808
"740";"150140245000095";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";908,63;236;166;66;0;4;235;3;215;2;15;0;0;790
"741";"150140245000096";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";787,35;246;175;58;0;13;234;9;186;6;32;0;1;997
"742";"150140245000097";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";615,56;259;178;79;0;2;259;109;11;136;3;0;0;955
"743";"150140245000098";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";372,98;249;236;12;0;1;245;8;201;22;14;0;0;983
"744";"150140245000099";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";1247,68;164;161;3;0;0;163;113;25;0;16;9;0;537
"745";"150140245000100";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";393,61;213;200;12;0;1;210;6;165;8;28;0;3;905
"746";"150140245000101";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";508,08;248;235;7;0;6;247;25;203;3;15;0;1;1008
"747";"150140245000102";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";493,62;212;207;5;0;0;209;59;87;31;30;0;2;777
"748";"150140245000103";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";347,41;284;220;17;0;47;282;22;2;107;151;0;0;1221
"749";"150140245000104";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";570,87;241;112;122;0;7;237;18;208;7;3;1;0;930
"750";"150140245000105";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";397,08;215;186;29;0;0;213;3;0;210;0;0;0;828
"751";"150140245000106";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";454,34;417;301;116;0;0;417;55;158;192;12;0;0;1537
"752";"150140245000107";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";610,45;289;165;115;0;9;288;12;259;17;0;0;0;1151
"753";"150140245000108";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";457,41;200;158;39;0;3;200;87;8;97;8;0;0;831
"754";"150140245000109";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";527,86;242;159;70;0;13;228;32;68;94;13;19;2;892
"755";"150140245000110";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";415,21;263;94;168;0;1;263;4;3;256;0;0;0;1071
"756";"150140245000111";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";592,18;119;80;38;0;1;119;17;65;32;1;0;4;475
"757";"150140245000112";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";681,42;260;225;35;0;0;256;42;25;187;2;0;0;937
"758";"150140245000113";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";655,36;190;174;16;0;0;186;79;64;37;6;0;0;742
"759";"150140245000114";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1059,68;452;358;10;0;84;452;35;200;217;0;0;0;1641
"760";"150140245000115";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";702,51;255;244;10;0;1;250;147;101;1;0;1;0;1036
"761";"150140245000116";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";515,01;191;167;20;0;4;183;3;124;0;52;0;4;712
"762";"150140245000117";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";842,36;295;202;85;0;8;294;14;276;1;3;0;0;1081
"763";"150140245000118";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";697,22;246;149;62;0;35;243;24;1;211;7;0;0;883
"764";"150140245000119";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";390,17;265;250;13;0;2;264;14;231;0;18;0;1;1080
"765";"150140245000120";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";542,74;670;295;203;0;172;626;35;42;351;197;0;1;2410
"766";"150140245000121";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";921,42;359;28;327;0;4;359;34;322;1;2;0;0;1269
"767";"150140245000122";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";988,51;287;1;286;0;0;287;134;153;0;0;0;0;1121
"768";"150140245000123";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";1429,89;271;18;253;0;0;271;210;15;46;0;0;0;917
"769";"150140245000124";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1262,81;241;217;20;0;4;241;7;158;76;0;0;0;846
"770";"150140245000125";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";637,35;343;262;59;0;22;326;78;131;30;82;0;5;1258
"771";"150140245000126";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";675,69;385;307;77;0;1;377;62;83;217;15;0;0;1396
"772";"150140245000127";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1167,74;98;82;15;0;1;97;18;78;0;1;0;0;347
"773";"150140245000128";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1174,68;220;205;14;0;1;220;9;130;76;3;0;2;821
"774";"150140245000129";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1240,8;241;224;17;0;0;241;32;203;5;1;0;0;854
"775";"150140245000130";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1000,91;210;197;13;0;0;210;12;2;196;0;0;0;699
"776";"150140245000131";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1009,65;212;194;18;0;0;212;29;8;174;1;0;0;729
"777";"150140245000132";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";951,13;320;266;53;0;1;309;56;1;243;0;5;4;1184
"778";"150140245000133";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";2053,63;240;184;55;0;1;239;107;127;3;0;0;2;896
"779";"150140245000134";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";2216,2;285;243;42;0;0;285;83;202;0;0;0;0;1067
"780";"150140245000135";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";2035,36;357;102;253;0;2;357;50;7;300;0;0;0;1171
"781";"150140245000136";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1685,27;226;212;13;0;1;226;217;9;0;0;0;0;880
"782";"150140245000137";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1781,44;218;206;12;0;0;218;146;65;7;0;0;0;827
"783";"150140245000138";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1616,59;229;228;0;0;1;229;214;15;0;0;0;0;876
"784";"150140245000139";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";989,46;259;153;101;0;5;258;90;164;3;0;0;1;989
"785";"150140245000140";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1685,55;346;337;6;0;3;346;341;5;0;0;0;0;1370
"786";"150140245000141";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1794,76;250;230;20;0;0;249;146;31;68;4;0;0;972
"787";"150140245000142";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1942,37;200;183;16;0;1;200;143;54;2;0;0;1;799
"788";"150140245000143";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1937,48;164;156;8;0;0;162;48;111;3;0;0;0;633
"789";"150140245000144";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1365,87;370;287;57;0;26;365;138;165;59;3;0;0;1333
"790";"150140245000145";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";2291,56;404;92;311;0;1;402;94;230;68;10;0;0;1503
"791";"150140245000146";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1902,64;385;151;232;0;2;385;227;4;144;10;0;0;1476
"792";"150140245000147";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1917,15;284;91;189;0;4;283;101;15;167;0;0;0;1082
"793";"150140245000148";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1162,74;309;133;175;0;1;308;169;139;0;0;0;0;1076
"794";"150140245000149";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1279,24;254;142;104;0;8;251;98;91;4;15;33;10;965
"795";"150140245000150";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1069,11;306;211;89;0;6;305;135;1;95;73;0;1;1105
"796";"150140245000151";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1115,57;292;164;125;0;3;289;84;2;134;5;63;1;1082
"797";"150140245000152";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1275,4;427;172;251;0;4;427;279;5;143;0;0;0;1609
"798";"150140245000153";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";841,95;321;157;161;0;3;314;138;171;5;0;0;0;1237
"799";"150140245000154";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1532,72;300;96;203;0;1;300;285;7;8;0;0;0;1187
"800";"150140245000155";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";815,96;450;329;121;0;0;450;40;394;15;0;0;1;1615
"801";"150140245000156";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";873,93;387;104;235;0;48;385;29;314;27;15;0;0;1477
"802";"150140245000157";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";994,85;337;76;114;0;147;337;10;255;55;11;0;6;1324
"803";"150140245000158";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";529;296;43;181;0;72;294;10;21;248;15;0;0;1142
"804";"150140245000159";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";851,28;151;126;1;0;24;146;3;46;44;53;0;0;549
"805";"150140245000160";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";1818,37;135;48;16;0;71;135;13;33;43;43;2;1;482
"806";"150140245000161";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";533,51;449;425;19;0;5;449;79;9;352;6;2;1;1983
"807";"150140245000162";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";533,67;236;30;60;0;146;206;7;133;16;50;0;0;977
"808";"150140245000163";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";434,51;189;56;133;0;0;183;27;111;5;8;32;0;661
"809";"150140245000164";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1358,33;341;324;15;0;2;341;132;197;1;9;0;2;1274
"810";"150140245000165";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";812,8;480;96;224;0;160;479;69;197;149;57;0;7;1791
"811";"150140245000166";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1327,82;333;277;54;0;2;332;83;203;45;1;0;0;1324
"812";"150140245000167";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1433,92;292;257;34;0;1;292;90;6;195;1;0;0;1097
"813";"150140245000168";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1885,1;373;332;35;0;6;373;158;166;49;0;0;0;1497
"814";"150140245000169";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";1080,49;377;206;160;0;11;377;27;108;230;8;0;4;1451
"815";"150140245000170";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";507,13;216;195;18;0;3;216;10;6;155;44;0;1;819
"816";"150140245000171";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";550,91;675;85;301;0;289;662;11;168;360;115;5;3;2666
"817";"150140245000172";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";558,02;414;19;297;0;98;408;7;4;350;23;21;3;1677
"818";"150140245000173";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";556,23;269;233;34;0;2;266;25;218;8;11;3;1;1070
"819";"150140245000174";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";797,86;348;309;38;0;1;348;57;5;286;0;0;0;1246
"820";"150140245000175";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";879,09;422;1;321;0;100;422;1;322;0;46;17;36;1616
"821";"150140245000176";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1942,12;223;211;11;0;1;223;93;128;1;0;0;1;827
"822";"150140245000177";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1669,77;348;329;18;0;1;348;160;187;1;0;0;0;1271
"823";"150140245000178";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1967,11;320;182;71;0;67;320;124;164;29;3;0;0;1243
"824";"150140245000179";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";646,5;307;237;64;0;6;305;19;4;264;9;9;0;1073
"825";"150140245000180";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";845,7;214;130;68;0;16;211;13;88;102;7;0;1;818
"826";"150140245000181";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";802,2;452;348;101;0;3;443;34;390;0;19;0;0;1715
"827";"150140245000182";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";608,24;602;56;477;0;69;600;20;9;541;19;0;11;3029
"828";"150140245000183";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";610,51;377;52;321;0;4;377;6;265;79;24;3;0;1356
"829";"150140245000184";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";753,83;431;68;309;0;54;403;11;377;12;3;0;0;1568
"830";"150140245000185";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";1215,95;255;97;144;0;14;254;35;113;92;14;0;0;954
"831";"150140245000186";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1386,31;411;66;153;0;192;403;55;95;234;15;3;1;1486
"832";"150140245000187";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1256,87;416;352;1;0;63;416;162;238;16;0;0;0;1266
"833";"150140245000188";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";669,91;539;27;394;0;118;539;13;0;525;0;0;1;1942
"834";"150140245000189";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";894,65;496;45;358;0;93;481;17;17;431;1;0;15;1821
"835";"150140245000190";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";841,26;473;27;379;0;67;456;17;160;275;1;0;3;1604
"836";"150140245000191";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";734,74;284;9;195;0;80;264;15;139;95;1;2;12;1133
"837";"150140245000192";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";592,4;174;2;159;0;13;160;4;2;122;14;0;18;689
"838";"150140245000193";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";611,7;197;2;180;0;15;188;5;44;118;21;0;0;731
"839";"150140245000194";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";637,88;205;1;193;0;11;205;2;1;201;0;0;1;832
"840";"150140245000195";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";742,56;220;6;202;0;12;218;7;128;83;0;0;0;787
"841";"150140245000196";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";588,58;363;9;257;0;97;351;5;4;284;58;0;0;1404
"842";"150140245000197";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";616,39;323;4;249;0;70;314;0;296;18;0;0;0;1295
"843";"150140245000198";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";610,21;248;7;202;0;39;247;2;230;7;4;0;4;907
"844";"150140245000199";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";993,06;313;5;245;0;63;302;12;262;8;5;10;5;1178
"845";"150140245000200";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";705,98;214;177;27;0;10;211;13;177;4;15;1;1;799
"846";"150140245000201";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";659,66;274;210;58;0;6;273;9;0;263;1;0;0;1014
"847";"150140245000202";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";507,3;230;218;9;0;3;227;14;159;47;5;0;2;879
"848";"150140245000203";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";930,65;631;514;91;0;26;631;217;7;393;13;0;1;2053
"849";"150140245000204";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";483,13;321;312;8;0;1;318;14;0;302;0;0;2;1280
"850";"150140245000205";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";651,41;367;338;26;0;3;362;53;258;0;51;0;0;1457
"851";"150140245000206";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";508,06;327;107;203;0;17;327;34;0;277;10;0;6;1348
"852";"150140245000207";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";974,71;231;154;76;0;1;223;38;12;142;25;0;6;894
"853";"150140245000208";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";605,05;304;13;87;0;204;303;29;2;186;86;0;0;1172
"854";"150140245000209";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";262,45;307;70;149;0;88;259;10;4;218;15;6;6;1095
"855";"150140245000210";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";592,45;267;16;251;0;0;267;200;67;0;0;0;0;1001
"856";"150140245000211";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";681,23;436;66;333;0;37;431;53;348;6;20;0;4;1602
